0                    WARNING main_yb_yb_EG_sim      Starting EG attempt at 0.
1,922,586,792,000    WARNING generation             router_0 successful entanglement of memory router_0.MemoryArray[0]
1,922,586,792,000    WARNING generation             router_1 successful entanglement of memory router_1.MemoryArray[0]
10,000,000,000,000,000 WARNING main_yb_yb_EG_sim      Entanglement num 1 completed in 1.960097092 seconds.
10,000,000,000,000,000 WARNING main_yb_yb_EG_sim      Entanglement num 1 took 264 attempts.
10,000,000,000,000,000 WARNING main_yb_yb_EG_sim      Starting EG attempt at 10000000000000000.
10,007,659,504,842,000 WARNING generation             router_0 successful entanglement of memory router_0.MemoryArray[0]
10,007,659,504,842,000 WARNING generation             router_1 successful entanglement of memory router_1.MemoryArray[0]
20,000,000,000,000,000 WARNING main_yb_yb_EG_sim      Entanglement num 2 completed in 7.697014842 seconds.
20,000,000,000,000,000 WARNING main_yb_yb_EG_sim      Entanglement num 2 took 1403 attempts.
20,000,000,000,000,000 WARNING main_yb_yb_EG_sim      Starting EG attempt at 20000000000000000.
20,002,809,924,092,000 WARNING generation             router_0 successful entanglement of memory router_0.MemoryArray[0]
20,002,809,924,092,000 WARNING generation             router_1 successful entanglement of memory router_1.MemoryArray[0]
30,000,000,000,000,000 WARNING main_yb_yb_EG_sim      Entanglement num 3 completed in 2.847434392 seconds.
30,000,000,000,000,000 WARNING main_yb_yb_EG_sim      Entanglement num 3 took 518 attempts.
30,000,000,000,000,000 WARNING main_yb_yb_EG_sim      Starting EG attempt at 30000000000000000.
30,004,191,161,592,000 WARNING generation             router_0 successful entanglement of memory router_0.MemoryArray[0]
30,004,191,161,592,000 WARNING generation             router_1 successful entanglement of memory router_1.MemoryArray[0]
40,000,000,000,000,000 WARNING main_yb_yb_EG_sim      Entanglement num 4 completed in 4.2286715919999995 seconds.
40,000,000,000,000,000 WARNING main_yb_yb_EG_sim      Entanglement num 4 took 768 attempts.
40,000,000,000,000,000 WARNING main_yb_yb_EG_sim      Starting EG attempt at 40000000000000000.
40,004,194,211,492,000 WARNING generation             router_0 successful entanglement of memory router_0.MemoryArray[0]
40,004,194,211,492,000 WARNING generation             router_1 successful entanglement of memory router_1.MemoryArray[0]
50,000,000,000,000,000 WARNING main_yb_yb_EG_sim      Entanglement num 5 completed in 4.231721792 seconds.
50,000,000,000,000,000 WARNING main_yb_yb_EG_sim      Entanglement num 5 took 770 attempts.
50,000,000,000,000,000 WARNING main_yb_yb_EG_sim      Starting EG attempt at 50000000000000000.
50,000,727,393,192,000 WARNING generation             router_1 successful entanglement of memory router_1.MemoryArray[0]
50,000,727,393,192,000 WARNING generation             router_0 successful entanglement of memory router_0.MemoryArray[0]
60,000,000,000,000,000 WARNING main_yb_yb_EG_sim      Entanglement num 6 completed in 0.764903192 seconds.
60,000,000,000,000,000 WARNING main_yb_yb_EG_sim      Entanglement num 6 took 136 attempts.
60,000,000,000,000,000 WARNING main_yb_yb_EG_sim      Starting EG attempt at 60000000000000000.
60,000,741,117,742,000 WARNING generation             router_1 successful entanglement of memory router_1.MemoryArray[0]
60,000,741,117,742,000 WARNING generation             router_0 successful entanglement of memory router_0.MemoryArray[0]
70,000,000,000,000,000 WARNING main_yb_yb_EG_sim      Entanglement num 7 completed in 0.778628042 seconds.
70,000,000,000,000,000 WARNING main_yb_yb_EG_sim      Entanglement num 7 took 145 attempts.
70,000,000,000,000,000 WARNING main_yb_yb_EG_sim      Starting EG attempt at 70000000000000000.
70,006,979,560,742,000 WARNING generation             router_1 successful entanglement of memory router_1.MemoryArray[0]
70,006,979,560,742,000 WARNING generation             router_0 successful entanglement of memory router_0.MemoryArray[0]
